customer_id,region,energy_consumption_kwh,peak_hours_usage,off_peak_usage,renewable_energy_pct,billing_amount,household_size,temperature_avg,income_bracket,smart_meter_installed,time_of_day_pricing,annual_energy_trend,solar_panel,target_high_usage
8117,New York,630.18,475.77,126.7,95.16,282.49,5,2.61,Medium,False,False,-3.58,False,False
8118,Tennessee,905.18,554.08,438.14,53.12,462.31,1,36.04,High,False,True,-2.14,True,False
8119,West Virginia,1446.44,597.46,108.0,95.21,232.68,7,22.1,Medium,True,False,6.61,False,True
8120,Hawaii,467.82,550.7,547.91,76.45,150.19,2,8.46,Medium,True,True,4.31,True,False
8121,New York,1051.28,639.01,647.5,15.23,206.09,3,29.34,Medium,True,True,1.64,False,True
8122,Wisconsin,256.42,351.63,655.72,16.53,444.6,5,37.74,Medium,False,True,-4.83,False,False
8123,Missouri,286.34,225.6,120.15,35.36,473.76,3,28.98,Low,True,False,5.02,True,False
8124,California,917.38,243.21,412.87,26.4,449.01,2,-9.68,Medium,True,True,3.09,False,False
8125,Iowa,336.42,108.39,113.12,43.93,179.31,2,-9.49,High,True,True,-3.76,True,False
8126,Oregon,229.05,345.23,421.81,60.39,224.53,4,-3.69,Medium,False,True,5.51,False,False
8127,New Jersey,422.97,164.22,579.74,43.66,488.72,6,32.54,Medium,True,False,-0.95,True,False
8128,Arkansas,934.3,325.04,399.56,5.64,195.73,2,27.51,Medium,True,False,2.26,True,False
8129,Arkansas,1114.34,539.75,616.83,97.56,112.04,3,21.99,High,False,False,-0.22,True,True
8130,Delaware,463.22,726.13,571.09,42.51,176.94,2,24.73,High,False,True,-0.16,True,False
8131,Indiana,1068.74,687.72,229.76,85.11,483.79,1,20.99,Low,False,False,-4.11,True,True
8132,Kentucky,437.22,276.87,459.57,7.4,237.14,4,7.39,Medium,True,False,-4.28,False,False
8133,Hawaii,997.49,193.86,54.82,81.01,470.25,2,26.02,Low,False,True,6.67,True,False
8134,Colorado,735.55,235.15,307.43,17.34,96.84,1,36.75,Low,True,True,-4.95,True,False
8135,New Mexico,1049.94,779.69,204.67,67.94,394.73,7,27.48,High,False,True,-0.69,True,True
8136,Idaho,1493.57,484.63,659.13,66.18,92.0,7,33.36,High,True,True,9.27,False,True
8137,South Dakota,1419.16,227.75,313.5,90.98,138.87,3,1.86,Low,True,False,6.98,True,True
8138,Pennsylvania,205.57,688.52,475.14,32.07,327.25,3,7.46,Low,True,True,2.78,False,False
8139,Nebraska,1351.07,376.63,525.79,10.9,245.52,1,15.39,Medium,True,True,6.13,False,True
8140,California,286.44,729.46,552.59,86.46,350.0,1,13.57,Low,True,True,9.16,True,False
8141,New Hampshire,1438.96,282.47,528.25,33.16,488.03,6,13.3,Low,True,True,9.1,False,True
8142,Wisconsin,566.37,375.26,237.96,23.25,73.72,2,22.03,High,True,False,1.69,False,False
8143,New Jersey,696.65,453.46,495.94,48.62,136.23,7,32.77,Medium,True,True,-0.16,True,False
8144,Illinois,319.13,724.83,406.86,14.61,338.1,4,34.36,Medium,False,True,6.22,True,False
8145,Illinois,345.95,708.13,438.29,29.7,453.44,4,-2.47,Low,False,True,1.15,False,False
8146,New Hampshire,1144.76,502.05,50.53,38.53,408.94,7,-5.49,Medium,True,False,-2.68,False,True
8147,Vermont,1427.63,255.24,217.87,27.73,259.51,5,5.56,Medium,True,True,-2.09,True,True
8148,California,993.97,382.35,654.94,45.03,385.46,1,26.86,Low,True,True,3.15,False,False
8149,Indiana,1130.61,782.94,238.55,38.47,143.64,3,29.67,High,True,True,2.64,True,True
8150,Michigan,1190.56,525.44,334.71,77.46,56.18,7,9.16,Medium,False,False,1.95,False,True
8151,Kentucky,541.66,646.77,171.34,91.84,306.51,5,5.52,Medium,True,False,0.55,False,False
8152,Maine,258.8,414.91,140.09,10.09,415.96,1,-3.48,Medium,True,False,-0.12,True,False
8153,Virginia,202.43,472.41,185.63,82.33,245.05,1,1.91,Low,False,True,-2.18,False,False
8154,Vermont,655.84,400.27,409.87,93.18,306.16,7,-4.96,High,True,False,5.23,True,False
8155,South Dakota,513.9,592.04,647.37,68.66,239.98,5,5.19,High,True,False,2.55,True,False
8156,Oklahoma,281.01,696.03,262.03,99.64,281.32,4,23.81,Medium,True,True,0.54,True,False
8157,West Virginia,433.39,455.15,260.22,33.5,447.96,1,-3.55,Medium,False,True,6.66,False,False
8158,Idaho,361.85,436.61,416.69,83.03,265.16,6,6.07,Medium,True,True,4.49,False,False
8159,Missouri,1389.34,338.2,281.88,67.37,53.36,5,16.43,High,True,True,6.33,True,True
8160,Minnesota,382.35,223.97,641.77,32.34,409.93,2,6.36,Medium,False,False,4.67,True,False
8161,Kentucky,898.94,757.47,295.6,70.47,327.97,2,11.98,Medium,True,False,4.38,True,False
8162,Ohio,971.04,321.26,368.79,50.96,378.68,3,14.84,Medium,False,True,1.18,False,False
8163,Rhode Island,906.54,660.48,396.7,18.9,455.49,7,28.75,High,False,False,-0.78,False,False
8164,Mississippi,328.77,600.74,558.34,17.39,178.8,7,32.15,Medium,True,False,-1.53,True,False
8165,Pennsylvania,614.44,653.64,416.54,71.34,276.38,4,-0.38,Low,True,True,8.48,False,False
8166,South Carolina,266.65,755.74,205.45,71.19,321.12,7,8.47,High,True,False,-1.99,True,False
8167,Idaho,714.37,536.36,130.59,53.08,205.43,5,18.76,Medium,True,False,5.09,False,False
8168,Texas,445.18,728.57,659.55,50.14,430.73,4,14.97,Low,True,False,-2.16,False,False
8169,Pennsylvania,930.12,217.39,571.02,18.0,363.9,4,-5.98,Medium,False,False,9.08,False,False
8170,Indiana,1100.65,538.7,64.93,42.93,380.03,5,7.25,Low,True,False,-2.06,False,True
8171,Indiana,891.76,640.59,583.99,87.14,413.6,1,1.38,Medium,True,False,7.82,True,False
8172,Georgia,764.51,290.15,433.89,85.47,166.14,2,10.86,Medium,True,True,9.03,True,False
8173,Washington,703.53,618.53,387.28,66.09,385.54,3,6.9,Low,True,True,-1.9,False,False
8174,Alabama,1294.2,644.93,57.95,99.74,398.21,1,24.77,Low,True,True,8.31,True,True
8175,Minnesota,485.18,681.83,557.56,89.32,429.08,4,10.07,Medium,True,True,-3.36,True,False
8176,Nevada,1154.48,319.02,178.74,14.52,269.84,4,2.08,High,True,True,5.5,False,True
8177,Connecticut,1184.73,577.12,523.19,39.91,276.89,5,20.98,Medium,True,True,2.6,False,True
8178,New York,744.96,312.98,60.31,13.19,94.18,7,26.34,Low,True,True,9.42,False,False
8179,Texas,586.49,617.33,567.63,46.61,433.45,2,-4.59,High,False,True,2.21,True,False
8180,Hawaii,811.7,424.08,64.98,77.64,290.07,2,2.56,Low,False,False,-3.97,False,False
8181,Florida,321.18,518.28,203.33,15.58,317.5,7,0.44,High,False,False,-3.11,False,False
8182,Mississippi,259.71,391.09,224.38,88.04,104.65,3,0.05,Low,True,False,-0.18,True,False
8183,South Carolina,345.08,213.39,152.38,56.91,320.82,1,35.1,High,True,False,2.03,False,False
8184,Arkansas,443.29,224.62,362.69,74.89,68.89,6,-3.7,Medium,True,False,9.37,False,False
8185,Kentucky,855.43,154.3,234.4,4.52,465.44,3,33.56,Medium,False,False,2.26,False,False
8186,Massachusetts,1303.88,532.65,695.64,9.38,438.59,4,9.7,Medium,True,True,8.95,False,True
8187,Missouri,506.34,694.05,426.98,62.09,137.44,6,22.04,High,True,True,8.7,False,False
8188,North Carolina,1415.71,114.59,418.21,83.82,317.21,4,12.05,Medium,True,True,-2.47,False,True
8189,Arizona,1441.38,146.37,193.57,87.39,321.21,2,19.94,Low,True,True,8.79,False,True
8190,Arkansas,1446.58,420.23,315.65,68.84,411.54,4,17.58,Low,True,True,-1.17,False,True
8191,Texas,1288.83,616.4,130.59,20.09,390.61,1,11.65,Medium,True,False,7.55,False,True
8192,Illinois,672.97,210.4,545.64,19.5,496.96,1,3.75,Low,True,True,9.63,False,False
8193,New Hampshire,294.49,290.16,265.25,88.14,207.88,3,36.54,Low,True,True,-3.92,True,False
8194,Oklahoma,939.46,262.4,538.78,11.32,106.08,6,35.8,Medium,False,False,5.22,True,False
8195,Colorado,926.29,379.34,291.6,68.61,308.06,1,-6.44,Low,True,False,1.39,False,False
8196,Ohio,1304.97,257.5,692.69,53.35,393.8,4,1.18,Medium,True,False,1.83,True,True
8197,Indiana,1494.79,346.82,161.23,42.14,178.61,5,18.7,Medium,False,False,3.38,True,True
8198,Alabama,860.6,609.98,50.99,44.03,156.29,6,39.02,Low,False,True,9.18,False,False
8199,Connecticut,648.77,527.71,436.64,94.52,411.1,2,26.37,Medium,True,False,4.48,True,False
8200,New Mexico,441.67,156.83,669.42,86.14,389.18,2,30.92,Medium,True,False,9.88,False,False
8201,West Virginia,206.24,546.42,470.59,86.5,141.53,2,5.71,Medium,True,True,9.48,True,False
8202,Pennsylvania,861.85,433.95,105.72,40.66,441.17,5,0.95,High,True,True,7.84,False,False
8203,South Dakota,922.17,754.2,401.31,10.7,110.63,4,1.3,Medium,True,False,5.49,True,False
8204,Utah,1272.42,302.51,641.17,99.78,99.16,1,14.16,Medium,True,True,-1.52,False,True
8205,Maryland,855.95,608.32,54.23,14.53,208.0,4,32.92,Low,True,True,3.59,False,False
8206,New Hampshire,1391.41,611.6,158.49,51.56,448.94,3,0.82,High,True,False,-1.49,False,True
8207,Nebraska,1016.51,255.05,579.47,26.46,362.95,4,18.52,Medium,True,False,9.31,False,True
8208,Michigan,1292.44,732.26,631.04,51.07,227.62,4,30.44,Low,True,False,9.38,False,True
8209,Iowa,392.79,443.83,509.65,30.49,120.76,2,15.02,Medium,True,True,-0.01,False,False
8210,Arizona,1311.94,575.22,694.51,89.69,371.06,4,10.85,High,False,False,-4.28,True,True
8211,Wyoming,1077.69,202.1,108.64,96.83,319.62,7,7.33,Medium,True,False,7.42,False,True
8212,Illinois,421.3,280.46,404.69,41.01,494.46,5,20.02,Low,False,True,0.28,False,False
8213,New Mexico,446.69,510.27,495.25,7.02,394.5,2,30.88,Low,True,True,-0.21,False,False
8214,Hawaii,1404.45,323.32,506.72,66.33,95.96,3,39.81,Medium,True,False,3.7,False,True
8215,New Mexico,241.88,449.79,565.76,37.66,377.7,7,33.47,Medium,False,True,-4.99,False,False
8216,Ohio,801.3,361.8,646.46,98.6,165.85,7,12.64,Medium,True,True,0.62,True,False
8217,New Jersey,607.52,548.39,285.07,8.94,482.85,5,-6.04,High,False,True,1.25,False,False
8218,Oklahoma,1064.6,441.0,77.93,11.91,58.67,5,-3.97,Low,False,False,9.56,False,True
8219,Minnesota,1291.52,103.23,285.59,69.94,157.26,3,-8.53,Low,False,False,-2.62,False,True
8220,Iowa,668.49,554.78,486.55,75.86,274.55,1,8.13,Low,True,True,-2.74,True,False
8221,Wyoming,754.97,395.49,188.75,47.11,85.58,4,14.08,Medium,True,True,4.29,False,False
8222,Pennsylvania,1476.49,339.19,576.48,27.73,204.83,4,31.03,Low,False,True,-3.83,True,True
8223,South Carolina,1219.09,165.9,192.85,30.98,273.76,1,-5.71,Medium,True,False,4.32,False,True
8224,Pennsylvania,1366.37,254.26,56.54,33.8,251.12,7,1.41,High,True,False,1.11,True,True
8225,Arizona,770.39,256.64,380.25,22.53,257.26,7,15.53,High,True,True,-4.96,True,False
8226,Minnesota,504.3,754.76,522.2,85.06,445.56,6,32.49,Low,True,True,1.61,False,False
8227,Massachusetts,735.42,402.76,277.28,6.51,277.38,3,-5.62,High,False,True,6.08,False,False
8228,California,1130.92,129.45,536.78,40.73,473.47,6,2.17,High,True,True,-3.01,False,True
8229,Missouri,342.26,197.17,334.96,74.76,116.48,6,17.2,High,True,True,-2.25,True,False
8230,Georgia,551.61,155.32,161.61,0.38,176.12,7,6.22,High,False,False,-1.48,False,False
8231,West Virginia,260.63,512.21,108.86,87.8,345.43,1,39.62,Low,True,True,0.85,False,False
8232,Idaho,762.05,230.64,511.88,70.63,177.41,2,12.61,Medium,False,False,9.24,False,False
8233,New York,1275.68,448.99,300.71,7.34,206.27,2,35.57,Medium,True,False,-3.94,False,True
8234,Michigan,232.06,359.04,643.3,89.5,455.46,2,37.04,Low,False,False,7.33,False,False
8235,New Mexico,1077.92,662.71,401.17,48.73,292.35,1,2.97,Medium,True,True,7.01,True,True
8236,North Dakota,1412.24,324.34,276.48,65.22,200.6,5,6.33,High,True,True,1.99,True,True
8237,New Jersey,508.01,420.79,276.84,88.2,399.52,2,6.21,High,True,False,-2.96,False,False
8238,Louisiana,1101.73,604.9,135.43,88.12,81.8,1,11.82,Low,True,True,4.18,True,True
8239,Hawaii,1467.63,403.35,435.96,40.87,303.65,2,-6.84,Low,False,True,5.85,True,True
8240,Ohio,1450.96,655.25,428.41,23.77,94.85,2,30.37,High,True,True,-2.67,False,True
8241,Nevada,505.41,563.18,570.0,25.74,129.58,4,-3.46,Medium,True,False,5.48,False,False
8242,Louisiana,330.43,387.37,180.78,76.59,78.1,1,34.68,Medium,True,False,8.81,True,False
8243,Alabama,392.77,452.79,239.01,92.94,455.76,4,18.83,Medium,False,True,-2.16,False,False
8244,North Dakota,1112.65,777.04,113.2,7.22,71.69,3,14.07,Low,True,True,-3.11,True,True
8245,Alaska,1143.49,563.13,241.97,1.5,282.39,2,23.04,Medium,False,True,5.0,True,True
8246,California,1076.51,733.5,328.27,82.29,151.24,6,36.66,Medium,True,True,2.22,False,True
8247,Connecticut,636.9,225.13,676.62,38.66,222.61,6,4.83,High,False,False,7.81,False,False
8248,Louisiana,420.71,438.27,474.49,27.64,272.15,2,3.51,Low,True,True,2.74,True,False
8249,Michigan,954.99,736.06,558.87,18.84,252.53,4,8.49,High,True,True,7.31,False,False
8250,New Hampshire,828.78,325.83,261.58,34.65,386.64,6,14.34,High,True,True,0.93,True,False
8251,Washington,1147.48,777.36,143.93,97.15,460.35,1,-6.21,Medium,True,False,-2.06,False,True
8252,Nevada,773.77,167.95,216.87,97.71,185.12,5,24.0,Medium,True,True,0.63,False,False
8253,Rhode Island,640.23,731.87,216.7,33.15,61.04,6,16.04,Medium,True,True,0.39,True,False
8254,Massachusetts,581.52,411.65,429.02,96.37,452.28,5,17.0,Medium,True,True,-0.51,False,False
8255,Indiana,474.91,151.62,271.96,29.99,490.45,7,2.48,Medium,True,False,-1.49,False,False
8256,Missouri,545.47,715.67,607.31,85.45,245.01,3,32.03,Medium,True,True,0.8,False,False
8257,Alabama,323.28,276.36,692.55,21.2,255.1,1,9.9,Low,False,True,9.57,False,False
8258,Massachusetts,650.91,115.58,273.14,82.65,114.87,1,22.61,Medium,True,False,2.38,False,False
8259,New York,247.54,195.06,508.29,35.37,263.99,4,2.0,Low,True,True,-2.92,False,False
8260,New Jersey,442.34,561.38,477.37,19.57,186.51,2,30.81,Low,False,False,-1.47,True,False
8261,Texas,1170.8,784.47,176.4,93.48,497.47,2,4.99,Low,False,True,0.29,False,True
8262,Delaware,623.11,178.02,646.71,21.42,133.18,7,36.08,Low,True,False,-2.17,False,False
8263,Virginia,1068.71,423.36,179.64,99.18,220.36,1,12.74,Medium,True,False,6.13,True,True
8264,Pennsylvania,1131.95,226.45,529.02,10.86,327.43,5,-2.74,High,True,False,6.86,True,True
8265,Oklahoma,955.54,621.53,275.95,1.0,205.31,3,20.56,High,False,True,7.04,False,False
8266,Arkansas,1446.31,182.64,288.6,87.08,263.49,7,17.83,Low,True,True,8.74,True,True
8267,Mississippi,227.87,267.89,346.04,58.66,488.07,4,11.07,Low,True,False,7.88,False,False
8268,Florida,1160.25,237.48,611.93,42.16,278.63,1,30.99,Medium,False,False,3.71,False,True
8269,Alabama,1446.42,486.76,141.16,8.2,459.64,3,11.06,Low,True,False,2.49,True,True
8270,Nebraska,1320.95,711.23,85.47,57.49,69.39,1,-3.19,Medium,True,False,7.01,False,True
8271,North Carolina,418.26,457.76,311.33,39.37,103.92,3,-8.57,High,False,True,9.48,False,False
8272,New Hampshire,624.87,140.77,86.13,48.36,475.03,3,34.61,Medium,True,True,-4.54,False,False
8273,Oklahoma,424.19,494.37,496.94,63.04,107.93,7,13.34,Medium,True,False,0.41,False,False
8274,Tennessee,981.7,658.26,544.21,63.99,381.45,6,18.15,Medium,True,True,5.02,False,False
8275,Washington,1125.84,192.51,605.56,96.06,250.7,2,-4.26,Low,False,False,0.36,True,True
8276,California,612.2,150.9,533.5,65.51,233.04,6,14.47,Low,False,True,6.44,False,False
8277,New Hampshire,901.36,231.47,645.63,33.94,346.65,4,16.67,Low,True,False,6.88,True,False
8278,Florida,1098.2,622.26,536.4,32.96,377.42,4,13.26,Medium,False,False,5.24,False,True
8279,Ohio,747.74,514.18,658.45,47.72,469.39,7,37.71,Low,True,True,-2.62,True,False
8280,California,1310.22,478.42,175.52,25.93,165.6,6,18.57,High,True,False,8.99,True,True
8281,Oklahoma,1203.01,274.64,374.91,37.64,364.14,7,38.72,Medium,True,True,-0.08,True,True
8282,Rhode Island,284.07,332.57,696.05,84.21,204.03,2,-2.33,Medium,True,True,9.66,False,False
8283,Ohio,1007.46,776.12,493.03,85.98,372.92,5,35.71,Medium,True,True,0.28,False,True
8284,Washington,505.92,268.44,621.12,62.78,113.95,7,17.65,Medium,True,True,-2.59,False,False
8285,Indiana,924.77,731.15,69.76,58.28,255.89,6,4.81,High,True,False,-0.67,True,False
8286,Alaska,1443.95,506.37,616.64,42.71,132.63,4,27.29,Medium,True,True,7.22,False,True
8287,Connecticut,1342.78,186.31,503.51,63.59,201.4,2,17.81,High,True,False,-0.38,True,True
8288,Iowa,725.87,427.12,160.99,80.61,372.03,7,18.78,Medium,True,True,3.97,False,False
8289,Idaho,578.97,763.98,66.69,73.78,155.01,3,-1.4,Low,True,False,5.44,False,False
8290,Pennsylvania,504.73,393.0,218.95,3.55,358.2,3,24.0,Low,True,True,-0.43,True,False
8291,New Mexico,892.27,704.37,645.25,73.11,273.17,4,4.71,Medium,True,True,4.96,True,False
8292,Washington,348.52,279.5,484.29,71.99,91.42,3,7.79,High,True,True,-2.68,False,False
8293,South Carolina,914.06,499.65,647.65,9.9,224.01,4,35.33,Low,True,False,4.45,True,False
8294,Florida,201.73,690.7,340.0,15.02,441.14,7,-1.03,Medium,False,True,4.82,False,False
8295,Michigan,621.0,744.48,658.81,78.79,495.18,7,34.33,Low,False,False,-4.51,True,False
8296,New Jersey,485.91,440.08,350.92,55.9,216.01,7,15.02,Medium,True,True,-0.59,True,False
8297,Texas,1462.58,547.78,182.77,82.16,74.69,1,-1.07,Medium,True,False,-4.91,False,True
8298,Pennsylvania,1145.42,102.09,148.41,18.47,108.58,2,30.58,High,True,True,6.89,True,True
8299,Mississippi,654.55,277.26,695.98,3.06,404.67,5,22.62,Medium,True,True,1.7,False,False
8300,Nevada,320.7,295.1,267.01,16.19,345.1,7,7.34,High,True,False,1.4,True,False
8301,Kansas,871.84,165.45,154.03,45.26,178.26,4,5.04,High,True,True,1.85,False,False
8302,Kentucky,477.48,295.79,55.47,52.33,226.08,5,11.05,Medium,True,False,1.06,False,False
8303,Iowa,897.36,324.79,235.62,85.77,415.02,7,-3.19,High,False,True,-2.53,False,False
8304,Idaho,1285.97,778.14,627.93,71.62,235.9,2,30.46,Medium,True,True,4.93,False,True
8305,North Carolina,1000.53,568.02,397.11,99.04,390.1,6,3.93,Medium,True,False,8.76,True,True
8306,Virginia,1023.92,398.2,461.08,7.87,182.84,2,31.34,Medium,False,True,9.8,False,True
8307,Nevada,903.34,791.64,649.55,13.02,376.17,1,26.57,Low,True,False,6.95,False,False
8308,Arkansas,1405.45,207.26,383.35,8.44,259.88,2,37.09,Medium,True,True,0.83,True,True
8309,Massachusetts,1411.47,433.24,594.88,53.85,295.41,3,-5.04,High,True,False,3.44,False,True
8310,Virginia,866.54,552.94,260.49,26.69,319.43,6,7.46,Medium,True,True,-4.81,False,False
8311,Massachusetts,597.49,138.91,685.12,68.36,252.76,5,21.19,High,False,True,0.34,False,False
8312,California,797.46,601.9,101.23,13.27,259.76,2,32.93,High,True,True,5.07,False,False
8313,Idaho,442.53,169.91,521.14,10.32,169.57,2,-2.22,Medium,True,True,8.42,True,False
8314,Vermont,1027.25,198.2,479.37,46.02,493.59,5,33.07,Medium,True,True,-3.34,True,True
8315,Delaware,850.12,211.78,174.59,37.59,457.62,5,-6.65,Low,True,True,-3.62,True,False
8316,Idaho,334.29,750.22,302.75,82.92,287.32,1,13.72,Medium,True,False,-2.69,False,False
8317,Hawaii,456.94,578.26,253.34,83.76,65.58,7,-5.78,Medium,True,False,-2.83,False,False
8318,New Mexico,823.52,558.8,111.42,11.74,125.79,2,-2.51,Medium,True,False,6.77,True,False
8319,Illinois,1353.87,488.85,430.11,81.23,434.27,3,28.75,High,True,False,5.67,True,True
8320,New York,936.31,304.96,695.89,56.42,468.87,3,-9.07,Low,True,True,8.57,False,False
8321,Iowa,1086.0,534.62,413.73,50.36,122.58,1,17.77,Medium,True,False,-0.59,False,True
8322,New Jersey,640.74,387.1,404.42,9.48,380.53,7,-5.08,Medium,True,True,5.19,False,False
8323,Colorado,942.83,201.79,76.2,73.96,330.36,2,30.56,Low,False,False,0.47,False,False
8324,Delaware,781.59,582.72,140.49,5.96,186.52,5,30.41,Medium,False,True,-2.94,True,False
8325,Iowa,1056.87,190.71,383.59,27.77,246.24,3,25.14,High,True,True,6.79,False,True
8326,New Mexico,265.75,233.47,690.37,9.54,354.77,6,27.8,High,True,False,4.38,True,False
8327,Indiana,841.29,672.39,619.8,53.08,95.58,6,19.54,High,True,True,5.55,True,False
8328,Florida,584.79,562.08,271.14,64.52,135.07,2,14.27,Medium,True,False,-2.56,False,False
8329,Nevada,624.04,541.69,402.95,89.09,64.99,7,10.51,High,True,False,4.68,False,False
8330,Maine,1449.19,392.74,409.26,73.39,455.99,1,23.07,Low,True,False,-0.36,False,True
8331,West Virginia,437.5,377.4,495.48,96.11,308.25,1,9.14,Medium,True,True,-1.23,True,False
8332,Florida,604.62,583.18,497.06,76.09,285.54,6,-9.86,Low,True,False,4.75,False,False
8333,Indiana,862.86,618.0,563.37,29.81,367.81,5,-4.96,Medium,True,False,-4.64,True,False
8334,Ohio,1321.94,457.15,66.23,54.76,494.76,1,22.59,Medium,True,False,8.56,False,True
8335,Nevada,741.67,778.49,663.39,45.79,127.51,1,8.25,Medium,False,True,-2.56,False,False
8336,Texas,1167.02,768.99,95.54,56.6,109.9,1,39.48,Medium,False,False,1.29,True,True
8337,Ohio,1313.29,388.7,359.5,57.21,182.66,3,7.7,Medium,False,False,3.16,False,True
8338,Tennessee,603.02,674.44,647.73,70.21,456.77,5,-4.58,Medium,True,False,7.52,False,False
8339,Massachusetts,710.58,480.29,366.98,8.3,235.16,5,6.42,Medium,False,True,-1.65,False,False
8340,Arizona,663.52,458.23,91.36,74.67,407.07,7,24.34,Low,True,True,8.84,False,False
8341,Kentucky,1282.71,138.47,199.01,14.37,141.32,5,16.41,Low,True,False,-0.55,False,True
8342,Alabama,257.65,501.78,426.13,2.62,272.12,1,20.51,Medium,True,True,3.07,False,False
8343,Florida,600.95,730.4,107.11,51.89,107.36,1,-4.44,Low,False,True,-2.46,False,False
8344,New Mexico,1083.23,646.09,325.39,58.15,235.8,6,31.35,Medium,True,True,4.34,False,True
8345,North Dakota,935.08,650.42,263.91,3.49,168.03,3,35.12,Medium,True,False,-2.65,True,False
8346,Nebraska,767.18,211.95,579.88,51.54,297.24,1,-2.73,Medium,True,True,-3.74,True,False
8347,West Virginia,901.93,350.91,121.59,53.46,401.18,3,21.31,Medium,True,True,2.37,True,False
8348,New Mexico,456.86,263.24,493.82,5.25,472.27,7,1.49,Medium,True,False,5.46,False,False
8349,Oklahoma,759.93,321.14,314.28,71.16,177.73,5,-0.89,High,True,True,-2.2,False,False
8350,North Dakota,852.21,505.68,432.04,21.03,384.41,3,0.23,Low,True,True,-4.18,False,False
8351,Vermont,1371.55,355.35,183.6,79.45,448.52,2,16.07,Medium,True,False,-4.36,True,True
8352,Kansas,539.09,492.49,446.31,31.08,106.18,4,34.3,Medium,True,True,-4.98,False,False
8353,Texas,1328.18,406.95,488.09,47.79,313.67,7,30.93,Medium,True,False,-1.49,False,True
8354,Minnesota,1037.51,300.63,95.65,89.19,325.33,1,-2.83,Medium,False,True,8.0,True,True
8355,Michigan,226.44,166.78,585.82,80.62,172.57,5,15.5,High,True,True,1.78,False,False
8356,Arkansas,1142.02,724.29,609.82,78.19,60.13,4,-2.46,Low,True,True,8.85,True,True
8357,Arizona,246.22,107.96,91.31,16.04,165.52,6,11.9,Medium,True,True,-1.26,False,False
8358,Iowa,1496.6,101.16,442.07,4.81,313.13,4,18.13,Low,False,False,9.75,False,True
8359,North Carolina,1334.43,678.76,436.11,60.58,138.4,5,30.58,Medium,True,True,7.37,False,True
8360,Delaware,586.55,797.77,58.1,41.07,179.31,6,33.07,Low,True,False,6.76,True,False
8361,Indiana,534.63,608.97,272.53,90.91,368.57,7,-8.62,Medium,False,False,3.93,True,False
8362,Oklahoma,695.87,110.69,679.8,34.96,229.24,4,24.46,Medium,True,True,-2.06,True,False
8363,Pennsylvania,663.02,258.68,411.04,41.05,79.44,3,10.51,Medium,True,False,9.27,False,False
8364,Indiana,684.04,780.28,656.59,52.6,229.62,7,14.75,Low,True,False,7.16,True,False
8365,Oklahoma,613.76,666.02,489.17,79.64,499.9,5,1.09,Low,False,True,7.49,False,False
8366,Nevada,1007.47,496.76,68.45,26.83,167.47,5,-8.29,Medium,True,True,8.29,True,True
8367,Virginia,413.54,265.8,100.51,94.18,169.37,6,31.77,Medium,False,True,-1.13,True,False
8368,New Mexico,1299.78,110.06,519.42,53.99,126.45,3,1.53,Medium,True,True,8.04,True,True
8369,Texas,1256.12,114.6,410.47,84.1,172.24,2,34.01,Medium,True,False,2.35,False,True
8370,Alabama,819.43,528.39,132.65,52.56,308.64,2,-6.51,Medium,True,True,4.8,False,False
8371,West Virginia,1308.55,115.28,449.14,77.2,484.07,4,10.42,High,True,True,9.41,True,True
8372,New Mexico,521.29,795.54,576.69,5.14,323.46,5,27.12,Medium,True,True,8.48,False,False
8373,New Jersey,222.84,228.37,539.44,79.92,234.43,3,2.84,Medium,False,True,-1.25,True,False
8374,Idaho,1004.97,597.5,210.01,52.4,225.34,6,38.37,Low,True,False,6.01,False,True
8375,Indiana,795.28,208.54,217.83,44.94,60.9,7,21.87,Medium,True,True,7.44,False,False
8376,Oregon,937.31,478.07,679.09,11.16,51.14,5,0.87,High,True,True,1.62,True,False
8377,Colorado,1369.14,156.43,626.81,74.16,408.74,7,29.68,Medium,True,False,-3.4,True,True
8378,New Jersey,1460.9,636.74,256.92,13.12,270.57,6,39.23,Low,True,False,-0.29,False,True
8379,Kentucky,1024.79,509.44,585.64,19.23,64.94,6,2.45,Medium,True,True,6.01,False,True
8380,Illinois,1193.27,160.32,155.13,12.64,178.71,3,31.13,Medium,True,True,3.81,False,True
8381,West Virginia,308.95,694.01,177.95,0.66,210.51,7,38.86,Low,True,True,6.57,True,False
8382,Pennsylvania,408.93,482.91,167.78,66.19,402.48,7,1.04,Medium,True,True,8.45,False,False
8383,Kansas,1153.17,745.11,107.02,27.08,245.47,2,1.73,Medium,False,True,-0.11,False,True
8384,West Virginia,760.78,741.64,605.54,14.95,405.19,2,25.86,Medium,True,False,5.32,True,False
8385,Nevada,779.75,744.36,426.22,32.0,335.18,4,37.53,High,True,True,-3.55,True,False
8386,Idaho,601.19,154.45,218.32,49.91,64.91,6,24.76,Low,True,False,4.97,False,False
8387,Oklahoma,989.56,184.67,601.63,50.34,485.91,7,15.23,Low,True,False,-4.46,True,False
8388,Kansas,440.71,791.39,571.72,36.72,131.64,6,-4.74,Medium,False,False,-1.22,False,False
8389,Idaho,1014.99,441.32,115.62,49.49,174.03,3,36.22,Low,True,False,1.72,False,True
8390,Alabama,425.94,266.75,468.69,42.73,414.18,6,-6.54,Low,False,False,7.68,False,False
